code,name
311467,31146
311489,31148
315329,31532
315488,31548
320435,32043
320473,32047
324370,32437
325496,32549
325509,32550
326465,32646
328441,32844
330456,33045
330460,33046
330482,33048
334457,33445
335445,33544
335483,33548
340354,34035
340411,34041
340481,34048
342487,34248
343441,34344
344478,34447
345432,34543
345495,34549
346448,34644
346469,34646
346488,34648
349471,34947
350430,35043
350450,35045
350483,35048
352417,35241
352421,35242
353481,35348
355358,35535
355415,35541
357321,35732
359416,35941
400377,40037
400447,40044
400451,40045
404486,40448
405385,40538
405421,40542
405440,40544
405455,40545
405464,40546
407499,40749
408326,40832
409475,40947
410415,41041
410434,41043
410453,41045
410468,41046
410487,41048
411437,41143
412459,41245
412478,41247
412497,41249
415438,41543
415461,41546
418440,41844
419439,41943
420474,42047
421458,42145
422499,42249
425444,42544
425478,42547
428324,42832
430461,43046
430480,43048
431430,43143
431464,43146
432240,43224
432503,43250
433474,43347
434458,43445
435484,43548
438410,43841
445486,44548
450323,45032
451487,45148
453434,45343
455373,45537
455416,45541
500452,50045
500467,50046
500471,50047
500486,50048
510379,51037
515481,51548
519321,51932
520329,52032
525483,52548
527489,52748
530458,53045
530462,53046
530481,53048
540452,54045
540464,54046
540483,54048
550485,55048
556481,55648
558415,55841
600345,60034
600449,60044
600453,60045
600468,60046
601460,60146
606483,60648
615463,61546
615482,61548
617327,61732
620442,62044
621464,62146
621483,62148
630374,63037
630439,63043
630459,63045
630463,63046
631485,63148
632488,63248
645469,64546
650382,65038
650452,65045
657432,65743
693,69
700454,70045
700488,70048
705424,70542
717489,71748
721484,72148
724463,72446
725485,72548
730483,73048
730619,73061
731471,73147
736390,73639
736460,73646
745385,74538
750453,75045
752321,75232
800370,80037
800462,80046
800489,80048
801388,80138
811483,81148
812433,81243
815431,81543
816326,81632
817480,81748
820463,82046
821485,82148
824411,82441
828431,82843
834451,83445
835505,83550
845482,84548
846463,84646
848346,84834
850454,85045
850469,85046
855458,85545
900507,90050
901430,90143
901459,90145
901507,90150
910462,91046
915451,91545
915466,91546
915485,91548
920464,92046
927406,92740
935469,93546
945457,94545
957488,95748
999809,99980
2453,Вааякоски
2468,Лиевестуоре
405,Люфтабад
49500,ТОКАРИ
726613,72661
727226,72722
728017,72801
728021,72802
728816,72881
728820,72882
728924,72892
729005,72900
729014,72901
729024,72902
729202,72920
729306,72930
729400,72940
730229,73022
730445,73044
730454,73045
730905,73090
731011,73101
731414,73141
731819,73181
732309,73230
732402,73240
733123,73312
733212,73321
734319,73431
737020,73702
737048,73704
737054,73705
737069,73706
737143,73714
740127,74012
742315,74231
744607,74460
744700,74470
737139,Абадан
722701,Аблык
737124,Ажинияз (рзд)
733405,Айрытам
724904,Акалтын
743214,Акбарабад
721304,Аккавак
722805,Акча
730708,Алат
733301,Алатун
724302,Алмазар
742404,Алтыарык
737302,Алтынкуль
736600,Амузанг
736507,Амузанг (эксп.)
722608,Ангрен
743604,Андижан I
742003,Андижан II
743708,Андижан-Северный
743623,Андижан-Южный
721605,Аранчи
740409,Арыкбаши
743407,Ассаке
723009,Ахангаран
743209,Ахунбабаева
738502,Багат
735307,Бактрия
721802,Барраж
737114,Барса-Кельмес (рзд)
724800,Бахт
725108,Баяут
726100,Бекабад
726204,Бекабад (эксп.)
734605,Беруни
739666,Бестобе (рзд)
731202,Бинокор (рзд)
727404,Богарное
721408,Бозсу
726806,Бойтог
739401,Болдыр
734709,Болдыр (эксп.)
737035,Бостан
740502,Бувайда
739834,Бузаубай
727508,Булунгур
739810,Бургутли
730002,Бухара I
730106,Бухара II
721906,Газалкент
736304,Галаба
736403,Галаба (эксп.)
727207,Галляарал
743801,Грунчмазар
733706,Гузар
725004,Гулистан
740606,Гульбах
722307,Далигузар
720405,Дарбаза
729109,ДАРБАНД
733509,Дашт
726609,Даштобод
736009,Денау
728905,Дехконобод
727601,Джамбай
735400,Джаркурган
726903,Джизак
720509,Джилга
728106,Джума
737904,Джумуртау
738004,Джумуртау (эксп.)
739825,Дунгулюк
725606,Дустлик
734304,Жайрон
723403,Жалоир (рзд)
737001,Жаслык
727705,Зарафшан
726702,Зарбдар
731607,Зафарабад (рзд)
728708,Зиевуддин
728604,Зирабулак
725502,Ирджарская
725409,Ирджарская (эксп.)
739900,Истиклол
738714,Истиклол
721200,Кадырья
742207,Какир
733808,Камаши
731503,Канимех
736901,Каракалпакия
736808,Каракалпакия (эксп.)
731700,Каракатта
730604,Каракуль
732506,Караозек
739632,Караозек
730303,Караулбазар
722824,Карахтай
733104,Карши
733000,Касан
728407,Каттакурган
733208,Кашкадарья
720104,Келес
720602,Келес (эксп.)
732602,Кенгсой
742705,Киргили
734107,Китаб
739647,Койбак
740004,Коканд I
743303,Кува
742902,Кувасай
743002,Кувасай (эксп.)
741702,Кугай
736121,Кудукли (рзд)
736206,Кудукли (эксп.)
735608,Кумкургон
739204,Кумшунгуль
737209,Кунград
739702,Кунходжа
739844,Куралы
723307,Кучлук
731804,Кызылкудук
731005,Кызылтепа
737105,Кырккыз
721130,Луначарского
739859,Майлисай
742508,Маргилан
728002,Мароканд
724603,Мехнат
739806,Мискин
732703,Мубарек
730407,Мургак
732008,Мурунтау
730201,Мустакиллик
731306,Навои
724105,Навруз
722203,Назарбек
739505,Назархан
737707,Найманкуль
737800,Найманкуль (эксп.)
741100,Наманган
734906,Наушахар
734200,Нишан
734408,Нишан (эксп.)
724502,Новый Чиназ
739007,Нукус
728204,Нурбулок
723102,Озодлик
741908,Пайтуг
740702,Пап
721709,Паргос
724209,Пахта
725708,Пахтакор
738705,Питняк
738803,Питняк (эксп.)
720335,Пост 3348 км
731715,Пролетарабад
726308,Разъезд 205 км
737340,Разъезд 615 км
737228,Разъезд 636 км
727300,Разъезд №  16
728500,Разъезд №  28
726505,Разъезд №  3
731109,Разъезд №  38
730426,Разъезд №  41
732900,Разъезд № 148
737425,Разъезд № 180
740305,Рапкан
741007,Раустан
737213,Раушан (рзд)
723704,Рахимова
743905,Савай
744005,Савай (эксп.)
720903,Салар
727809,Самарканд
720301,Сары-Агач
736102,Сарыасия
723507,Сергели
732807,Серный Завод
740112,Сувонобод
740108,Сувонобод (эксп.)
744019,Султанабад
744202,Султанабад (эксп.)
735504,Сурханы
724707,Сырдарьинская
725305,Сырдарьинская (эксп.)
739100,Такыркуль
734003,Танхоз
738907,Тахиаташ-Пристань
720918,Ташкент-Пассажирский
722400,Ташкент-Товарный
723615,Ташкент-Южный
742103,Тентаксай
735109,Термез
736704,Термез-Порт
735203,Термез-Порт (эксп.)
731407,Тинчлик
723206,Тойтепа
728801,Тошгузар
723600,Тукимачи
740907,Туракурган
739609,Туртгул
723827,Узбекистан
741308,Уйчи
727902,Улугбек
738305,Ургенч
723808,Уртааул
732101,Учкудук
732205,Учкудук II
739863,Учкудук II
741401,Учкурган
741505,Учкурган (эксп.)
735006,Учкызыл
726007,Фархад
742601,Фергана I
742809,Фергана II
742300,Фуркат
725803,Хаваст
738606,Хазарасп
735909,Хайрабад
741806,Хаккулабад
741609,Халкобод
722504,Хамза
744109,Ханабад
744404,Ханабад (эксп.)
738409,Ханки
737500,Хатеп
730712,Ходжадавлет
730801,Ходжадавлет (эксп.)
737603,Ходжейли
722006,Ходжикент
741204,Чартак
739308,Чимбай
724406,Чиназ
721501,Чирчик
720000,Чукурсай
740803,Чуст
738108,Шават
738201,Шават (эксп.)
725907,Шарк
743500,Шахрихан
734802,Шерабад
737406,Шуманай
733602,Шуртан
735805,Шурчи (рзд)
734501,Элликала
735701,Эльбаян
740317,Яйпан
730500,Якатут
733903,Яккобаг
721107,Ялангач
725201,Янгиер
731908,Янги-Зарафшан
724001,Янгиюль
617011,61701
662411,66241
665119,66511
665410,66541
665903,66590
666111,66611
666338,66633
666342,66634
666412,66641
666427,66642
666624,66662
666821,66682
667006,66700
667222,66722
668009,66800
670564,67056
670808,67080
672305,67230
672517,67251
674137,67413
675939,67593
675962,67596
675977,67597
677224,67722
677239,67723
677510,67751
677718,67771
677722,67772
677737,67773
677783,67778
678301,67830
678316,67831
679003,67900
679107,67910
679111,67911
687899,68789
687921,68792
689908,68990
690604,69060
694617,69461
695108,69510
695608,69560
697730,69773
697751,69775
698112,69811
698216,69821
698517,69851
702110,70211
702125,70212
702430,70243
702638,70263
702657,70265
702661,70266
702676,70267
703522,70352
703611,70361
704258,70425
708028,70802
708032,70803
708117,70811
708121,70812
708155,70815
708259,70825
708278,70827
708282,70828
708621,70862
708687,70868
708719,70871
708742,70874
708757,70875
708920,70892
709016,70901
709035,70903
709112,70911
709228,70922
709247,70924
709251,70925
709340,70934
709514,70951
709800,70980
711618,71161
711919,71191
713830,71383
714137,71413
712502,Аврора
691406,Адыр
687508,Азат
683511,Айке
682100,Айке
701300,Айна-Булак
694107,Айсары
669105,Айтеке Би
677205,Акадыр
667307,Ак-Булак
677900,Акжайдак
661601,Акжайык
662708,Акжигит
668507,Аккемер
662106,Ак-Кистау
668901,Аккудык
674122,Аккудык
692601,Ак-Куль
672536,Аккум
698042,АКНАН
662002,Аксарайская II (эксп.)
703804,Аксенгер (рзд)
695701,Аксу I
695805,Аксу II
686007,Аксуат
675525,Актай
673505,Актасты
663503,Актау-Порт
663404,"Актау-Порт (перев., эксп.)"
663808,Актау-Порт-Паром
706431,Актаутас
667909,Актобе
708009,Актогай
707307,Ак-Чулак
707311,Акыр-Тюбе
707400,Акыр-Тюбе
669529,Алабас (рзд)
702407,Алажиде
668301,Алга
666304,Алгабас
667913,Алжан (рзд)
700007,Алма-Ата I
700100,Алма-Ата II
683403,Алтынсарин
693903,Алтынтау
666605,Амангельды
682701,Аманкарагай
690500,Анар
682909,Апановка
670309,Аральское Море
682400,Арка
681408,Аркалык
683206,Арыстансор
698004,Арысь I
706709,Асса
690002,Астана
691113,Астраханка
676221,Атасу
691503,Атбасар
661705,Атырау
13104,АТЫРАУ
711209,Аул
688214,Ащи-Голь
688303,АЩИ-ГОЛЬ
677328,Ащису
677915,Ащыозек
708704,Аягоз
690303,Бабатай
698409,Бадам
672108,Байгакум
700401,Байсерке
668827,Бакай
677506,Балхаш I
681107,Баранкульский (рзд)
686308,Бауманская
662801,Бейнеу
664205,Бекбеке (рзд)
661122,Бекбеке (рзд)
671800,Белкуль
685907,Белоградовка
703202,Бель
711505,Бель-Агач
704703,Берлик I
708206,Бесколь
668102,Бестамак
672700,Беш-Арык
701404,Биже
669603,Биршогыр
694408,Бозшаколь
670579,БОСТАНДЫК
706501,Бугунь
676024,Буйрек
675002,Буркитты
705903,Бурное
705265,Бурубайтал
707006,Бурул
703908,Бурундай
714207,Бухтарма
714404,Бухтарма (перев.)
665053,Вавилино
686933,Васильковка (рзд)
705602,Весна
690407,Вишневка
686702,Володарское
683136,Воронинская
13138,ГАНЮШКИНО
662303,Ганюшкино
712803,Глубочанка
10214,ГОЛИКОВКА
700909,Дала
704205,Дарбаза
675727,Дария
688407,Даут
709707,Дегелен
683600,Денисовка
681003,Державинская
665208,Деркул
671406,Джалагаш
691109,Джалтыр
706304,Джамбул
681906,Джаныспай
684603,Джаркуль
693104,Джемантуз
683808,Джетыгара
704008,Джетысай
704012,Джетысай (эксп.)
699900,Джилга
706747,Джума-Джамбулская
670901,Джусалы
662407,Дины Нурпеисовой (рзд)
668704,Дон
677211,Донгал
701137,ДОС
661300,Доссор
708403,Достык
708507,Достык (эксп.)
702411,Егинсу
694605,Екибастуз I
694709,Екибастуз II
694906,Екибастуз III
694802,Екибастуз-Северный
692703,Ельтай
694003,Енбекшильдер
663607,Ералиево
693301,Еркеншилик
693405,Ерментау
680000,Есиль
668808,Жазык
703414,Жайлау (рзд)
690712,Жайнак
676518,Жайрем
667504,Жайсан
666200,Жайык
680405,Жаксы
660401,Жаксымай
708302,Жаланашколь
709317,Жалпак
687404,Жаман-Ащи (рзд)
661003,Жамансор
667612,Жамансу (рзд)
673702,Жана Караганды
676202,Жанаарка
676306,Жанаарка (эксп.)
674103,Жанааул
709302,Жана-Семей
706408,Жанатас
709001,Жангиз-Тобе
660844,Жантерек
660628,Жарлы
708901,Жарма
675905,Жарык
692900,Жасыл
677008,Жезказган
683901,Железорудная
669406,Жем
676715,Женыс
663700,Жетыбай
700505,Жетыген
700308,Жеты-Су
666003,Жилаево
667805,Жинишке
4302,ЖНАУЛ-НУРИНСК
696009,Жолкудук
701004,Жоломан
676503,Жомарт
668916,Жоса рзд
706018,ЖУАН-ТОБЕ
695839,Жумыскер (рзд)
669302,Журын
669961,Жылан
708653,Жыланды
714300,Заводинка
713007,Защита
682203,Золотая Сопка (эксп.)
688203,Золоторунная
714601,Зыряновск
669355,Изимбет
666906,Илецк I
666501,Илецк I (эксп.)
700609,Илийская
712700,Иртышский Завод
691306,Ирченко
662229,Исатай
661404,Искине
685201,Каерак
670507,Казалинск
682805,Казанбасы
680414,Казахская
680509,Казахская
666408,Казахстан
712907,Казиевка
703607,Казыбек-Бек
698704,Казыкурт
686204,Кайранкуль
704309,Кайрат (рзд)
669730,Кайыр (рзд)
675708,Калагир
698057,Калаш
695400,Калкаман
660327,Калмаккырган
702002,Кальпе
670403,Камышлыбаш
660007,Кандыагаш
700702,Капчагай
702801,Капчагай (перев.)
690905,Кара-Адыр
684904,Карабалык
675407,Карабас
661423,Карабатано
661207,Карабатано
701705,Карабулак
686902,Карагай
675206,Карагайлы
685305,Карагалинская
673007,Караганда-Сортировочная
674000,Караганда-Угольная
673905,Караганды
675303,Караганозек
676401,Каражал
670954,Кара-Кеткен
702708,Каракум
697603,Кара-Кунгур
675801,Карамурын
695307,Карасор
706605,Каратау
667701,Каратогай
671533,Кара-Узяк
660609,Караулкелды
670047,Карашокат
669726,Кауылжыр
704722,Кемер
660512,Кенжалы
680903,Кенская
662712,Кзыл-Аскер (рзд)
671707,Кзыл-Орда
699204,Кзыл-Сай
688604,Кзыл-Ту
688801,Кзыл-Ту (эксп.)
670935,Кизил-Там
677243,Киик
687809,Киялы
705208,Кияхты
681605,Ковыльная I
682307,Койбагор
676016,Кокдомбак
673223,Кокпекты
701508,Коксу
705405,Коктас
699609,Коктерек
675958,Коктинколи
695824,Коктобе
687008,Кокшетау I
687103,Кокшетау II
691202,Колутон
703503,Копа
669938,Копмола
694200,Коржункуль
664101,Коркол (рзд)
713100,Коршуново
700806,Коскудук
685502,Коскуль
698108,Костуин (рзд)
690708,Косчеку
669707,Котыртас
668672,Кошкентал
680208,Красивый-Казахский
696719,Красноармейка-Казахская
699717,Кругликово
669393,Кудык
668920,Кудысай рзд
697509,Кулунда (эксп.)
662500,Кульсары
706200,Кумшагал (рзд)
704510,Курагаты
698502,Кургасын
697321,Куркамыс
695812,Курколь (рзд)
670090,Курлык (рзд)
705000,Курмангазы
693000,Курорт-Боровое
684001,Кустанай
682504,Кушмурун
667744,Кызгалдакты (рзд)
676700,Кызылжар
684228,Кызылсай рзд
669425,Кыргыз
699007,Ленгер
713609,Лениногорск
702604,Лепсы
711001,Локоть
711302,Локоть (эксп. на Малиновое Озеро)
711105,Локоть (эксп. на Рубцовск)
704506,Луговая
704402,Луговая (эксп.)
695843,Май (рзд)
695006,Майкайын
673806,Май-Кудук
683306,Майлин
706003,Маймак
13034,МАКАТ
661103,Макат
692807,Макинка
701103,Малай-Сары
707504,Малдыбай
663306,Мангышлак
699308,Манкент
696901,Маралды
667608,Мартук
711800,Масальская
702500,Матай
661809,Махамбет
661902,Махамбет (эксп.)
685108,Медет
700204,Медеу
677309,Мойынты
698201,Монтай-Таш
669507,Мугалжар
660831,Мукур
702303,Мулалы
676236,Мынадыр
705706,Мын-Арал
673308,Мырза
711707,Неверовская
668600,Никельтау
669209,Никельтау (эксп.)
675924,Нилды
706751,Новоджамбулская
685707,Новоишимская
713806,Новоустькаменогорск
660702,Ногайты
673204,Нура
662905,Оазис (эксп.)
699740,Обг. Пункт № 115
694516,Обг. Пункт № 116
711393,Обг. Пункт № 41
682311,Обг. Пункт № 75
680301,Обг. Пункт № 80
690727,Обг. Пункт № 96
714001,Огневка
684302,Озерная
664900,Озинки (эксп.)
688002,Октябрь
680706,Оп № 86
704718,Оп Берлик II
662604,Опорная
677607,Орта-Дересин
673609,Осакаровка
703306,Отар
696102,Павлодар
696403,Павлодар-Порт
696303,Павлодар-Северный
696206,Павлодар-Южный
697001,Пахтаарал
702905,Пахтаарал (эксп.)
686505,Первая Целинная
680602,Перекатная
683507,Перелески
665301,Переметная
688708,Петропавловск (эксп.)
684707,Пешковский Тупик
666107,Пойма
674601,Пост № 5
712606,Предгорная
686401,Пресногорьковская
685803,Пресногорьковская (эксп.)
680800,Приишимская
687601,Приречная
683009,Притобольская
715002,ПУТ.ПОСТ 594 КМ
711406,Пут.пост 594 км
684501,Разъезд 219 км
664807,Разъезд 225 км
660717,Разъезд 236 км
660810,Разъезд 265 км
660825,Разъезд 279 км
661156,Разъезд 402 км
661315,Разъезд 441 км
708136,Разъезд №  2
662426,Разъезд №  2
667106,Разъезд №  25
709232,Разъезд №  3
690017,Разъезд №  39
664402,Разъезд №  6-Г
708102,Разъезд №  8
664008,Разъезд № 1
696723,Разъезд № 125
660204,Разъезд № 315
711603,Ремовская
661137,РЗД 470
697105,Рождественка
665405,Ростошский (рзд)
712305,Рулиха
667400,Сагарчин
660806,Сагиз
685606,Садыркуль
662209,Сазанкурак
698803,Сайрам
663109,Сай-Утес
670102,Саксаульская
698305,Сары-Агач
704101,Сары-Агач (эксп.)
685409,Сарыколь
676005,Сарыкум
693208,Сары-Оба
701207,Сары-Озек
668210,Сарысай рзд
705509,Сары-Шаган
699505,Сас-Тобе
677332,Саумалколь
677703,Саяк
684815,Селекционная
693424,Селеты
665000,Семиглавый Мар
709406,Семипалатинск
709508,Семипалатинск-Грузовой
699806,Семипалатинск-Пристань
699401,Сергиевка
714103,Серебрянка
687902,Смирново
674508,Сокыр
669800,Соленая
671904,Соло-Тюбе
690200,Сороковая
695519,Спутник
13091,СТ.АКЖАЙЫК
11096,СТ.АКТОБЕ
13087,СТ.АТЫРАУ
10178,СТ.БЕЛКУЛЬ
11382,СТ.ДОН
10055,СТ.КАЗАЛЫ
12099,СТ.КАЗАХСТАН
11185,СТ.КАНДЫАГАШ
10159,СТ.КЗЫЛ-ОРДА
13176,СТ.КУЛЬСАРЫ
13284,СТ.МАНГЫШЛАК
11359,СТ.НИКЕЛЬТАУ
10017,СТ.САКСАУЛЬСКАЯ
10089,СТ.ТЮРА-ТАМ
12050,СТ.УРАЛЬСК
11293,СТ.ШАЛКАР
13265,СТ.ШЕТПЕ
686100,Сулы
681501,Сурган
705918,Сурум
709209,Суук-Булак
709020,Суэрлы
706802,Табакбулак
677926,Тагынкара
687705,Тайнча
672606,Талап
707107,Талас
683418,Талдыколь рзд
698254,Талдыкудук (рзд)
701809,Талды-Курган
688500,Тальщик
668403,Тамды
692510,Танкерыс
692402,Танкерыс
708600,Тансык
672004,Тартугай
695504,Таскудык
690801,Тастак
681200,Тасты-Талды
704525,Татты
674207,Тегисжол
701902,Текели
699100,Текесу
708649,Темекили
660308,Темир
683916,ТЕМИР-БУЛАК
674300,Темиртау
661508,Тендык
701601,Тентек
676819,Теректы
684116,Теренсай рзд
671504,Терень-Узяк
697707,Тимур
713505,Тишинская
683102,Тобол
682608,Тобол (эксп.)
684800,Тогузак
698907,Тогус
670009,Тогыз
695010,Токибай
669001,Токмансай
677807,Токырау
664309,Толтыр (рзд)
675500,Топар
711904,Третьяково
697209,Туз-Кала
676804,Туйемойнак
693411,Тургай
714508,Тургусун
697800,Туркестан
699702,Тюлькубас
672409,Тюмень-Арык
670600,Тюратам
682720,Убоган
683121,УВАЛЬНЕНСКАЯ
686806,Уголки
663908,Узень
668935,Уйтас рзд
694215,Уленты
713308,Ульба-Перевалочная
665602,Уральск
665509,Уральск-Товарная
670649,Урдазы (рзд)
684406,Успеновка
713702,Усть-Каменогорск
713906,Усть-Каменогорск (перев.)
712201,Усть-Таловка
663005,Устюрт
1200,УТЯК-ПРЕСНГ
707203,Уч-Булак
708808,Ушбийк
695203,Ушкулын
702106,Уш-Тобе
712409,Фестивальная
681304,Фурмановский
704900,Хантау
668206,Хромтау
666802,Цвилинга
709603,Чаган
687207,Чаглинка
706906,Чайкурук
706107,Чальдала
667203,Чашкан
682006,Челгаши
703700,Чемолган
697904,Ченгельды
713401,Черемшанка
705301,Чиганак
672201,Чиили
703405,Чильбастау
698606,Чимкент
666709,Чингирлау
688106,Чкалово
699774,Чокпак
703109,Чокпар
704600,Чу
670206,Чумыш
697406,Шагыр
696704,Шакат
683704,Шакубай
669904,Шалкар
709105,Шар
697302,Шарбакты
712108,Шемонаиха
663202,Шетпе
694501,Шидерты
670013,Шиликты (рзд)
665104,Шипово
673401,Шокай
684105,Шоккарагай (рзд)
670070,Шокысу
683422,Шолаксай рзд
705104,Шолпан
672803,Шорнак
692506,Шортанды
660505,Шубаркудык
685004,Щебзавод
703005,Эспе
3206,Юливиеска
686609,Янко
672502,Яны-Курган
82405,8240
82802,8280
82918,8291
82922,8292
83003,8300
84947,8494
85808,8580
85901,8590
87004,8700
85600,Антсла
83713,Аувере
82602,Аэгвийду
412209,Бандурка
80700,Вазалемма
83605,Вайвара
83501,Вайвара (эксп.)
86209,Валга
86302,Валга (эксп.)
85102,Вериора
88905,Вильянди
85507,Выру
88806,Выхма
84400,Йыгева
83408,Йыхви
82937,Кадрина
80804,Кейла
80503,Кейла (эксп.)
82509,Кехра
85935,Кеэни
83107,Кивиыли
84114,Килтси
81050,Клоога
88401,Кохила
83304,Кохтла
390300,КУЧУРГАН
84608,Кяркна
82301,Лагеди
88524,Лелле
82640,Лехтсе
88308,Лийва
53205,ЛЫКОШИНО
82104,Маарду
81703,Маарду (эксп. через порт Мийдуранна)
82208,Маарду (эксп. черезпорт Мууга)
81807,Мууга
81900,Мууга (эксп.)
89300,Мыйзакюла
89207,Мыйзакюла (эксп.)
84006,Нарва
83906,Нарва (эксп.)
81205,Нымме
85121,Орава
84701,Орава (эксп.)
83427,Ору
81101,Палдиски
80908,Палдиски (эксп.)
85846,Палупера
85403,Пиуза
85309,Пиуза (эксп.)
580207,ПЛЕШАКОВО
85831,Пука
85009,Пыльва
83200,Пюсси
89103,Пярну
82424,Раазику
82903,Раквере
82706,Раквере (эксп.)
84307,Ракке
88505,Рапла
84909,Реола
80607,Рийзипере
86105,Сангасте
68130,СОБЛАГО
83802,Солдина
82941,Сонда
380900,СТРУМКОВКА
84453,Табивере
84504,Табивере
81402,Таллинн
81506,Таллинн (эксп.)
84103,Тамсалу
88609,Тамсалу (эксп.)
80005,Тапа
84805,Тарту
89000,Тоотси
88702,Тюри
85704,Элва
82000,Юлемисте
81332,Ярве
4073,407
437437,43743
438567,43856
581924,58192
584458,58445
584922,58492
590603,59060
592914,59291
600805,60080
601329,60132
601742,60174
603305,60330
605438,60543
606036,60603
608120,60812
608900,60890
583600,Абрамовка
604007,Александро-Невская
581407,Алексеевка
605832,Андреевка
591201,Анна
608402,Ардым
605809,Аркадак
593508,Бабарыкино
597725,Байгора
607683,БАЙКА
605103,Байчурово
605300,Балашов I
606426,Балашов II
605404,Балашов-Пассажирский
608008,БАЛТИКА
608027,Балтинка
607503,Беково
434509,Белгород
435501,Белгород-Сумской
435408,Беленихино
434903,БЕЛЕНИХИНО
434922,Беленихино
434602,Беломестная
581209,Бирюч
582607,Битюг
595804,Благодатенский
607720,Благодатка
597617,Блочный Завод
582700,Бобров
603803,Богоявленск
597602,Бодеево
601507,Бокино
590637,Бор
599006,Борисоглебск
583101,Бутурлиновка
438302,Валуйки
596031,Ведуга
607400,Вертуновская
439201,Волоконовка
583309,Воробьевка
596506,Воронеж I
596402,Воронеж-Курский
439818,Выстрел (рзд)
439803,Выстрел (рзд)(эксп.)
586025,ГАРТМАШЕВКА
438707,Голофеевка
595202,Горшечное
434706,Гостищево
436400,Готня
590406,Графская
598906,Грибановка
603216,ГРОТОВСКИЙ
591930,ГРЯЗИ ОРЛОВСКИЕ
597706,Грязи-Волгоградские
591907,Грязи-Воронежские
592011,Грязи-Орловские
438001,Губкин
597509,Давыдовка
594206,Данков
593739,Дворики
598003,Добринка
434405,Долбино
596807,Долгоруково
592905,Дон
591700,Дрязги
607653,ДУБАСОВСКИЙ
584602,Дуплятка
584621,Дуплятка
584805,Евдаково
438247,Ездоцкий
606801,Елань-Камышинская
593000,Елец
593014,Елец-Товарный
598612,Есипово
598501,Жердевка
607236,Жизненная
585906,Журавка
603324,ЗАНОВО
581642,Засимовка
603837,ЗИМАРОВО
436612,Зинаидино
586129,Зориновка
435802,Ивня
600307,Избердей
592929,Извалы
582503,Икорец
436805,Илек-Пеньковка
436608,Илек-Пеньковка(эксп.)
602707,Инжавино
602503,Иноковка
592100,Казинка
583506,Калач
584208,Калмык
600044,Каменка
586006,Кантемировка
605000,Кардаил
601600,Кариан-Строганово
438016,КАРЬЕРНАЯ
595645,Касторная-Восточная (пп)
595503,Касторная-Курская
595401,Касторная-Новая
602800,Кирсанов
606002,Кистендей
437507,Клюква
436114,Козачок (бп)
439502,Козачок (бп) (эксп.)
583807,Колено
597301,Колодезная
608101,Колышлей
581801,Копанище
438603,Котел
602124,Котовск
4800,Коувола
600006,Кочетовка I
594604,Красивая Меча
434227,Красный Хутор
439606,Красный Хутор (эксп.)
435906,Крейда
437808,Кривецкая
608347,Кромщино
581905,Крупенниково
593902,Куликово Поле
596008,Курбатово
604295,Ламки
596205,Латная
438105,Лебеди
594500,Лебедянь
594303,Лев Толстой
605601,Летяжевка
583436,Лещаная
592505,Липецк
582005,Лиски
582109,Лиски (перев.)
593601,Лобаново
594801,Лутошкино
436504,Малинов Яр
581021,Мандрово
597208,Масловка
607005,Матышево
603201,Милославское
585802,Митрофановка
603432,Митягино
600102,Мичуринск-Воронежский
600909,Мичуринск-Уральский
606905,Морец
581528,Мотома
606106,Мучкап
596607,Набережное
598802,Народная
580531,Насоново
434104,Нежеголь
434000,Нежеголь (эксп.)
583900,Некрылово
595908,Нижнедевицк
601102,Никифоровка
600203,Никольское
436307,Новоборисовка
597405,Нововоронежская
592204,Новолипецк
584000,Новохоперск
439004,Новый Оскол
602001,Обловка
598107,Оборона
435304,Обоянь
583703,Ольха
585605,Ольховатка
435037,ОЛЬШАНКА
581816,ОСТ. ПУНКТ 143 КМ
435516,ОСТ. ПУНКТ 143 КМ
608116,ОСТ. ПУНКТ 204 КМ
592416,ОСТ. ПУНКТ 276 КМ
600129,ОСТ. ПУНКТ 416 КМ
600237,ОСТ. ПУНКТ 432 КМ
595429,ОСТ. ПУНКТ 547 КМ
590016,ОСТ. ПУНКТ 582 КМ
439042,ОСТ. ПУНКТ 694 КМ
581708,Острогожск
590001,Отрожка
583205,Павловск-Воронежский
605461,ПАДЫ
581106,Палатовка
592806,Патриаршая
590904,Перелешино
600434,Песковатка
606303,Пинеровка
597903,Плавица
602406,Платоновка
607679,ПЛАТФОРМА 130 КМ
596826,ПЛОТЫ
584405,Поворино
585003,Подгорное
596309,Подклетное
437403,Полевая
594002,Политово
584104,Половцево
584335,Поляна
582984,ПОСТ 3 КМ
591822,Прибытково
597104,Придача
582404,Придонская
439409,Принцевка
595611,ПРОКУРОРОВО
435003,Прохоровка
593828,Птань
591911,Пут.пост 474 км
584763,Пухово
602302,Рада
436006,Разумное
599063,РАЗЪЕЗД 701 КМ
439305,Рай
585732,Райновская
590707,Рамонь
603409,Раненбург
435107,Ржава
601901,Ржакса
595109,Роговое
605207,Родничек
594708,Рождество
606205,Романовка
585107,Россошь
607607,Ртищево I
607700,Ртищево II
607626,РТИЩЕВО-2
598427,Рымарево
601206,Сабурово
584903,САГУНЫ
584960,Сагуны
434829,Сажное
608205,Саловка
601704,Сампур
437234,Сараевка
437704,САРАЕВКА
436701,Свекловичная
596718,СВЕЧИНСКАЯ
606604,Святославка
